,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-02-24 00:00:00-07:00,,-5.3,3.2,,,,,,False
2021-02-24 00:01:00-07:00,,-5.3,3.5,,,,,,False
2021-02-24 00:02:00-07:00,,-5.3,3.2,,,,,,False
2021-02-24 00:03:00-07:00,,-5.3,3.2,,,,,,False
2021-02-24 00:04:00-07:00,,-5.3,3.4,,,,,,False
2021-02-24 00:05:00-07:00,,-5.3,3.2,,,,,,False
2021-02-24 00:06:00-07:00,,-5.3,3.1,,,,,,False
2021-02-24 00:07:00-07:00,,-5.3,3.5,,,,,,False
2021-02-24 00:08:00-07:00,,-5.3,3.2,,,,,,False
2021-02-24 00:09:00-07:00,,-5.3,3.2,,,,,,False
2021-02-24 00:10:00-07:00,,-5.3,3.3,,,,,,False
2021-02-24 00:11:00-07:00,,-5.3,3.4,,,,,,False
2021-02-24 00:12:00-07:00,,-5.3,3.4,,,,,,False
2021-02-24 00:13:00-07:00,,-5.3,3.1,,,,,,False
2021-02-24 00:14:00-07:00,,-5.4,3.5,,,,,,False
2021-02-24 00:15:00-07:00,,-5.4,3.3,,,,,,False
2021-02-24 00:16:00-07:00,,-5.4,3.4,,,,,,False
2021-02-24 00:17:00-07:00,,-5.4,3.3,,,,,,False
2021-02-24 00:18:00-07:00,,-5.4,3.4,,,,,,False
2021-02-24 00:19:00-07:00,,-5.4,3.7,,,,,,False
2021-02-24 00:20:00-07:00,,-5.4,3.6,,,,,,False
2021-02-24 00:21:00-07:00,,-5.4,3.9,,,,,,False
2021-02-24 00:22:00-07:00,,-5.4,3.9,,,,,,False
2021-02-24 00:23:00-07:00,,-5.4,3.7,,,,,,False
2021-02-24 00:24:00-07:00,,-5.4,3.4,,,,,,False
2021-02-24 00:25:00-07:00,,-5.4,3.3,,,,,,False
2021-02-24 00:26:00-07:00,,-5.4,3.3,,,,,,False
2021-02-24 00:27:00-07:00,,-5.4,3.3,,,,,,False
2021-02-24 00:28:00-07:00,,-5.4,3.9,,,,,,False
2021-02-24 00:29:00-07:00,,-5.4,3.6,,,,,,False
2021-02-24 00:30:00-07:00,,-5.4,3.7,,,,,,False
2021-02-24 00:31:00-07:00,,-5.4,3.2,,,,,,False
2021-02-24 00:32:00-07:00,,-5.4,3.2,,,,,,False
2021-02-24 00:33:00-07:00,,-5.5,3.0,,,,,,False
2021-02-24 00:34:00-07:00,,-5.5,2.7,,,,,,False
2021-02-24 00:35:00-07:00,,-5.6,2.7,,,,,,False
2021-02-24 00:36:00-07:00,,-5.6,2.5,,,,,,False
2021-02-24 00:37:00-07:00,,-5.6,2.3,,,,,,False
2021-02-24 00:38:00-07:00,,-5.6,2.2,,,,,,False
2021-02-24 00:39:00-07:00,,-5.6,2.8,,,,,,False
2021-02-24 00:40:00-07:00,,-5.6,2.2,,,,,,False
2021-02-24 00:41:00-07:00,,-5.6,2.3,,,,,,False
2021-02-24 00:42:00-07:00,,-5.6,2.1,,,,,,False
2021-02-24 00:43:00-07:00,,-5.7,2.3,,,,,,False
2021-02-24 00:44:00-07:00,,-5.7,2.5,,,,,,False
2021-02-24 00:45:00-07:00,,-5.7,2.6,,,,,,False
