,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-09-13 00:00:00-07:00,,17.7,2.6,,,,,,False
2021-09-13 00:01:00-07:00,,17.7,2.5,,,,,,False
2021-09-13 00:02:00-07:00,,17.7,2.5,,,,,,False
2021-09-13 00:03:00-07:00,,17.7,2.7,,,,,,False
2021-09-13 00:04:00-07:00,,17.7,2.9,,,,,,False
2021-09-13 00:05:00-07:00,,17.7,2.9,,,,,,False
2021-09-13 00:06:00-07:00,,17.7,3.1,,,,,,False
2021-09-13 00:07:00-07:00,,17.7,3.3,,,,,,False
2021-09-13 00:08:00-07:00,,17.7,3.4,,,,,,False
2021-09-13 00:09:00-07:00,,17.6,3.5,,,,,,False
2021-09-13 00:10:00-07:00,,17.6,3.7,,,,,,False
2021-09-13 00:11:00-07:00,,17.7,3.8,,,,,,False
2021-09-13 00:12:00-07:00,,17.8,3.7,,,,,,False
2021-09-13 00:13:00-07:00,,17.9,3.6,,,,,,False
2021-09-13 00:14:00-07:00,,18.0,3.6,,,,,,False
2021-09-13 00:15:00-07:00,,18.0,3.5,,,,,,False
2021-09-13 00:16:00-07:00,,18.1,3.5,,,,,,False
2021-09-13 00:17:00-07:00,,18.1,3.4,,,,,,False
2021-09-13 00:18:00-07:00,,18.2,3.3,,,,,,False
2021-09-13 00:19:00-07:00,,18.2,3.4,,,,,,False
2021-09-13 00:20:00-07:00,,18.3,3.4,,,,,,False
2021-09-13 00:21:00-07:00,,18.3,3.4,,,,,,False
2021-09-13 00:22:00-07:00,,18.3,3.3,,,,,,False
2021-09-13 00:23:00-07:00,,18.4,3.3,,,,,,False
2021-09-13 00:24:00-07:00,,18.3,3.4,,,,,,False
2021-09-13 00:25:00-07:00,,18.3,3.3,,,,,,False
2021-09-13 00:26:00-07:00,,18.4,3.2,,,,,,False
2021-09-13 00:27:00-07:00,,18.4,3.2,,,,,,False
2021-09-13 00:28:00-07:00,,18.4,3.1,,,,,,False
2021-09-13 00:29:00-07:00,,18.4,3.2,,,,,,False
2021-09-13 00:30:00-07:00,,18.4,3.3,,,,,,False
2021-09-13 00:31:00-07:00,,18.5,3.4,,,,,,False
2021-09-13 00:32:00-07:00,,18.5,3.4,,,,,,False
2021-09-13 00:33:00-07:00,,18.5,3.5,,,,,,False
2021-09-13 00:34:00-07:00,,18.5,3.6,,,,,,False
2021-09-13 00:35:00-07:00,,18.5,3.7,,,,,,False
2021-09-13 00:36:00-07:00,,18.4,3.7,,,,,,False
2021-09-13 00:37:00-07:00,,18.4,3.6,,,,,,False
2021-09-13 00:38:00-07:00,,18.2,3.7,,,,,,False
2021-09-13 00:39:00-07:00,,18.1,3.8,,,,,,False
2021-09-13 00:40:00-07:00,,18.1,3.8,,,,,,False
2021-09-13 00:41:00-07:00,,18.0,3.7,,,,,,False
2021-09-13 00:42:00-07:00,,17.9,3.6,,,,,,False
2021-09-13 00:43:00-07:00,,18.0,3.6,,,,,,False
2021-09-13 00:44:00-07:00,,18.1,3.6,,,,,,False
2021-09-13 00:45:00-07:00,,18.0,3.6,,,,,,False
2021-09-13 00:46:00-07:00,,18.0,3.7,,,,,,False
2021-09-13 00:47:00-07:00,,18.0,3.6,,,,,,False
2021-09-13 00:48:00-07:00,,18.0,3.4,,,,,,False
2021-09-13 00:49:00-07:00,,17.9,3.4,,,,,,False
2021-09-13 00:50:00-07:00,,17.8,3.3,,,,,,False
2021-09-13 00:51:00-07:00,,17.6,3.4,,,,,,False
2021-09-13 00:52:00-07:00,,17.6,3.3,,,,,,False
2021-09-13 00:53:00-07:00,,17.7,3.3,,,,,,False
2021-09-13 00:54:00-07:00,,17.6,3.3,,,,,,False
2021-09-13 00:55:00-07:00,,17.5,3.3,,,,,,False
2021-09-13 00:56:00-07:00,,17.5,3.4,,,,,,False
2021-09-13 00:57:00-07:00,,17.4,3.2,,,,,,False
2021-09-13 00:58:00-07:00,,17.4,3.1,,,,,,False
2021-09-13 00:59:00-07:00,,17.3,3.2,,,,,,False
2021-09-13 01:00:00-07:00,,17.2,3.3,,,,,,False
2021-09-13 01:01:00-07:00,,17.0,3.4,,,,,,False
2021-09-13 01:02:00-07:00,,17.0,3.4,,,,,,False
2021-09-13 01:03:00-07:00,,17.1,3.4,,,,,,False
2021-09-13 01:04:00-07:00,,17.1,3.5,,,,,,False
2021-09-13 01:05:00-07:00,,17.2,3.2,,,,,,False
